date,AAPL_PRICE,AAPL_RET,AAPL_MA20,AAPL_MA60,AAPL_VOL20,AMZN_PRICE,AMZN_RET,AMZN_MA20,AMZN_MA60,AMZN_VOL20,FB_PRICE,FB_RET,FB_MA20,FB_MA60,FB_VOL20,GOOGL_PRICE,GOOGL_RET,GOOGL_MA20,GOOGL_MA60,GOOGL_VOL20,GS_PRICE,GS_RET,GS_MA20,GS_MA60,GS_VOL20,MSFT_PRICE,MSFT_RET,MSFT_MA20,MSFT_MA60,MSFT_VOL20,T_PRICE,T_RET,T_MA20,T_MA60,T_VOL20
2017-08-18,157.5,-0.0022805017103764147,156.264,150.83983333333333,0.020050258652607653,958.47,-0.002186201942596555,995.0195,994.2479999999999,0.013293433681531438,167.41,0.0029956263854771237,169.11700000000002,158.96066666666667,0.012253410202311557,926.18,-0.0015954121121962705,946.4050000000001,963.1761666666666,0.010180044777133348,222.15,0.0032969018155541985,225.462,223.362,0.012122297011372516,72.49,0.0012430939226517612,72.8665,71.46716666666666,0.008561407783383919,37.37,-0.006117021276595858,38.157,37.962999999999994,0.015841002748804393
2017-08-21,157.21,-0.0018412698412697548,156.52,150.8955,0.019942140987776927,953.29,-0.005404446670214003,990.7365,993.5798333333333,0.01273469908242034,167.78,0.002210142763275913,169.206,159.2243333333333,0.012091823276264832,920.87,-0.005733226802565272,942.533,961.993,0.01001432678822739,220.79,-0.00612198964663524,225.59249999999997,223.334,0.012016503171230854,72.15,-0.004690302110635813,72.79400000000001,71.50933333333333,0.008596787886388341,37.58,0.0056194808670055885,38.2245,37.95216666666667,0.01572407606883519
2017-08-22,159.78,0.016347560587748777,156.87199999999999,150.99833333333333,0.020200692921272387,966.9,0.014276872724984013,987.0880000000001,993.0985,0.013353996702939576,169.64,0.01108594588151135,169.424,159.51616666666666,0.012250950081349965,940.4,0.021208205284133363,941.1015,961.1118333333333,0.009650995015952187,223.58,0.01263644186783841,225.69250000000002,223.33483333333334,0.011840699731632683,73.16,0.013998613998613907,72.74249999999999,71.56266666666666,0.009019215156786367,37.98,0.010643959552953719,38.3125,37.94983333333333,0.015832081163642795
2017-08-23,159.98,0.0012517211165352649,157.19799999999998,151.1035,0.020195069225914873,958.0,-0.009204674733684914,982.348,992.4535,0.01285855364550119,168.71,-0.005482197594906757,169.579,159.78833333333336,0.012344724073749952,942.58,0.0023181624840493686,939.9649999999999,960.2186666666665,0.009669104290589757,222.74,-0.0037570444583594487,225.717,223.40683333333334,0.011862172850271677,72.72,-0.006014215418261304,72.676,71.60116666666666,0.009095654002943708,37.92,-0.0015797788309634964,38.307,37.93933333333334,0.01121968372911353
2017-08-24,159.27,-0.004438054756844445,157.63349999999997,151.212,0.019648725417591266,952.45,-0.0057933194154488055,977.6705,991.7506666666667,0.0128544250587726,167.74,-0.0057495109951988255,169.44400000000002,160.05966666666666,0.010480043943956002,936.89,-0.006036622886121168,939.184,959.382,0.009321465125898903,222.99,0.0011223848433150607,225.79250000000002,223.60233333333332,0.011832367095977082,72.69,-0.0004125412541253759,72.6525,71.64866666666667,0.00870868490449669,37.68,-0.006329113924050667,38.2205,37.92516666666666,0.007315938659744764
2017-08-25,159.86,0.0037044013310729706,158.1515,151.32333333333332,0.01950624585120559,945.26,-0.007548952700929257,973.9315,990.9058333333334,0.011974312499426949,166.32,-0.00846548229402655,169.1375,160.30616666666666,0.010179054234648217,930.5,-0.006820437831549064,937.7924999999999,958.4188333333333,0.009266308260085076,222.47,-0.0023319431364635657,225.7355,223.72666666666663,0.011642960470967204,72.82,0.001788416563488715,72.6415,71.694,0.008714372713026743,37.99,0.00822717622080682,38.17,37.9105,0.007404212731836168
2017-08-28,161.47,0.010071312398348464,158.7885,151.42366666666666,0.019446467298907897,946.02,0.0008040115946934545,971.8435,989.894,0.010037125792944378,167.24,0.0055315055315057204,169.037,160.53333333333333,0.009488582868663128,928.13,-0.002547017732401957,936.924,957.2856666666667,0.008837245220579026,220.35,-0.009529374747156982,225.48649999999998,223.844,0.011666056723838369,72.83,0.00013732491073881192,72.648,71.71183333333333,0.008648599822034456,37.94,-0.0013161358252172795,38.117000000000004,37.895,0.007398037454381877
2017-08-29,162.91,0.008918065275283382,159.0045,151.57333333333332,0.012973374286047798,954.06,0.008498763239677798,969.9329999999998,988.9393333333334,0.010212473768457382,168.05,0.004843338914135353,168.94650000000001,160.77366666666666,0.009521156344240382,935.75,0.00821005678083897,936.3835000000001,956.1501666666667,0.00906145457710551,219.96,-0.001769911504424737,225.13449999999997,223.9435,0.011494868825859896,73.05,0.0030207332143348253,72.67150000000001,71.72466666666668,0.008661196484835085,37.85,-0.0023721665788085655,38.0655,37.879000000000005,0.007391057927617867
2017-08-30,163.35,0.0027008777852801646,159.315,151.72166666666666,0.012733671226191096,967.59,0.014181498018992711,968.5179999999998,988.3491666666666,0.010770648816568558,169.92,0.011127640583159737,168.9775,161.05883333333335,0.009838566616847354,943.63,0.008421052631578885,936.183,955.266,0.009276011329772961,222.42,0.0111838516093834,224.942,224.075,0.011828606458224202,74.01,0.013141683778234103,72.759,71.7495,0.009033835906811137,37.67,-0.004755614266842789,38.0355,37.86133333333334,0.0066379235068035275
2017-08-31,164.0,0.003979185797367668,159.7365,151.8655,0.012419557680154118,980.6,0.013445777653758206,968.202,987.8580000000001,0.011099517630123346,171.97,0.012064500941619594,169.1465,161.373,0.01012151199964085,955.24,0.01230355118001758,936.93,954.4934999999999,0.009495126555775479,223.74,0.005934718100890413,224.92950000000002,224.20766666666668,0.011708321946552223,74.77,0.010268882583434502,72.89,71.78916666666666,0.009227043697173705,37.46,-0.005574727900185872,37.9945,37.839666666666666,0.006718046911942564
2017-09-01,164.05,0.0003048780487806546,160.11950000000002,152.0165,0.01241543264252031,978.25,-0.0023964919437079457,967.7355,987.3243333333334,0.011107142230055413,172.02,0.0002907483863465732,169.2665,161.66150000000002,0.01005156463501391,951.99,-0.0034022863364180367,937.24,953.622,0.009463426357963553,225.88,0.009564673281487357,224.73399999999998,224.32633333333334,0.01029195653244726,73.94,-0.011100708840444007,72.953,71.82233333333333,0.009562062145019881,37.48,0.0005339028296849069,37.946999999999996,37.82266666666667,0.006628046146256751
2017-09-05,162.08,-0.012008533983541625,160.283,152.2348333333333,0.012421013533775739,965.27,-0.01326859187324303,966.3855,987.107,0.01139319553402111,170.72,-0.007557260783629838,169.2035,162.0135,0.009712628452195199,941.48,-0.01104003193310854,937.0264999999999,953.1446666666667,0.009802061170092122,217.78,-0.035859748539047276,223.977,224.24866666666668,0.012377068659062884,73.61,-0.004463078171490387,73.0135,71.87716666666667,0.00957900434431357,37.09,-0.010405549626467225,37.8755,37.794333333333334,0.006874818156803814
2017-09-06,161.91,-0.0010488647581442523,160.37449999999998,152.5096666666667,0.012320699301781672,967.8,0.0026210283133216716,965.2835000000001,987.1551666666668,0.01142303983915769,172.09,0.008024835988753587,169.24650000000003,162.40766666666664,0.009835675625680369,942.02,0.0005735650252793878,936.918,952.8148333333334,0.009797131078485576,218.83,0.00482137937367999,223.31600000000003,224.19733333333335,0.012507747637855367,73.4,-0.0028528732509168764,73.04400000000001,71.9375,0.009551789510225563,36.57,-0.014019951469398828,37.786,37.75266666666666,0.007382741799681419
2017-09-07,161.26,-0.004014575999011782,160.3845,152.75416666666666,0.012291838208691059,979.47,0.012058276503409848,965.1565,987.1331666666667,0.011663212628893145,173.21,0.006508222441745648,169.348,162.7831666666667,0.009931329462484295,949.89,0.008354387380310468,937.4085000000001,952.4713333333333,0.009916045048662829,215.84,-0.013663574464195971,222.55750000000003,224.058,0.012737063710052893,74.34,0.012806539509536696,73.1375,71.999,0.009860959127936893,35.6,-0.02652447361225041,37.647999999999996,37.70133333333333,0.009115451869317504
2017-09-08,158.63,-0.016309066104427616,160.55,152.9786666666667,0.009847971905678269,965.9,-0.013854431478248497,965.6055,986.957,0.010559145767365694,170.95,-0.013047745511229225,169.5255,163.1281666666667,0.009005958567898462,941.41,-0.008927349482571678,938.2995000000001,952.0293333333333,0.009253110248985027,217.21,0.006347294292068151,222.14300000000003,223.903,0.011939048256670623,73.98,-0.004842615012106477,73.26599999999999,72.06083333333335,0.009252052241409523,35.59,-0.0002808988764044784,37.518,37.64916666666667,0.009144804333159874
2017-09-11,161.5,0.018092416314694493,160.75100000000003,153.2655,0.010173527854914564,977.96,0.01248576457190187,966.1039999999999,987.1868333333333,0.010611529410306044,173.51,0.014975138929511633,169.797,163.52333333333334,0.009511994913468819,943.29,0.001997004493260013,938.9595000000002,951.7478333333332,0.009147952412276584,221.06,0.01772478246857867,221.9885,223.86683333333335,0.012657381560695962,74.76,0.010543390105433925,73.37899999999999,72.14183333333332,0.008945912402826148,35.74,0.004214667041303688,37.4,37.5975,0.009303927815959812
2017-09-12,160.86,-0.003962848297213495,160.80149999999998,153.57533333333333,0.00969937313812306,982.58,0.004724119595893583,966.068,987.1013333333333,0.01004739379983001,172.96,-0.003169846118379227,169.9075,163.89533333333333,0.008946938398501848,946.65,0.003562001081321764,939.3455,951.5483333333334,0.00894265970797919,225.95,0.022120691215054666,221.91799999999998,223.93583333333333,0.013248239237004994,74.68,-0.0010700909577313622,73.43350000000001,72.21983333333333,0.008377273780656653,36.26,0.014549524342473363,37.288,37.5525,0.009654205234051572
2017-09-13,159.65,-0.007522068879771249,160.704,153.79716666666667,0.009515739903421892,999.6,0.01732174479431703,966.9109999999998,987.1751666666665,0.010763878648988772,173.05,0.0005203515263645375,170.01,164.23166666666665,0.008945080711570953,950.44,0.004003591612528501,939.9635000000001,951.1353333333334,0.008970899402977309,226.56,0.002699712325735737,221.8665,223.943,0.013261916419845247,75.21,0.007096946973754514,73.533,72.29216666666666,0.008374430232945743,36.55,0.007997793712079426,37.2075,37.51316666666666,0.009845951578437692
2017-09-14,158.28,-0.008581271531475143,160.5705,154.01833333333332,0.009656512137756982,992.21,-0.007392957182873139,967.6125,987.1688333333334,0.010855739876356236,170.96,-0.0120774342675527,170.058,164.54349999999997,0.009284680040302078,940.13,-0.010847607423929984,939.7564999999998,950.6543333333334,0.009211407354981096,226.85,0.0012800141242936824,221.92849999999999,223.97216666666665,0.013109875596466964,74.77,-0.005850285866241145,73.589,72.37316666666668,0.008452947668350357,36.32,-0.006292749658002639,37.112,37.47416666666666,0.009842445846367832
